lat,lon
41.865699768066406,12.46973991394043
41.86240005493164,12.464599609375
41.87089920043945,12.462300300598145
41.86750030517578,12.465299606323242
41.86790084838867,12.465999603271484
41.851200103759766,12.484600067138672
41.86800003051758,12.462900161743164
41.86759948730469,12.465800285339355
41.85129928588867,12.47920036315918
41.86199951171875,12.464099884033203
41.863800048828125,12.471199989318848
41.861900329589844,12.465800285339355
41.862098693847656,12.468700408935547
41.86840057373047,12.46660041809082
41.852298736572266,12.477999687194824
41.8489990234375,12.477499961853027
41.866600036621094,12.469200134277344
41.852500915527344,12.468899726867676
41.86360168457031,12.474599838256836
41.85300064086914,12.4753999710083
41.855201721191406,12.473199844360352
41.85089874267578,12.481900215148926
41.85300064086914,12.465200424194336
41.85200119018555,12.478099822998047
41.866600036621094,12.469200134277344
41.849098205566406,12.47719955444336
41.851200103759766,12.473299980163574
41.851600646972656,12.478400230407715
41.85110092163086,12.477399826049805
41.85210037231445,12.47819995880127
41.870601654052734,12.463399887084961
41.855201721191406,12.479299545288086
41.85179901123047,12.482199668884277
41.855499267578125,12.479399681091309
41.849098205566406,12.480400085449219
41.864898681640625,12.46720027923584
41.854801177978516,12.479000091552734
41.85169982910156,12.484299659729004
41.84830093383789,12.478400230407715
41.862701416015625,12.47189998626709
41.86539840698242,12.468799591064453
41.85599899291992,12.473600387573242
41.86759948730469,12.468099594116211
41.86280059814453,12.466300010681152
41.868499755859375,12.462300300598145
41.849998474121094,12.477800369262695
41.855201721191406,12.473199844360352
41.85609817504883,12.473400115966797
41.849098205566406,12.47719955444336
41.85449981689453,12.484700202941895
41.86750030517578,12.465299606323242
41.86360168457031,12.468899726867676
41.8568000793457,12.473899841308594
41.8661003112793,12.468899726867676
41.86119842529297,12.467100143432617
41.86389923095703,12.473299980163574
41.8651008605957,12.472299575805664
41.852298736572266,12.485199928283691
41.86579895019531,12.468999862670898
41.86989974975586,12.463800430297852
41.8672981262207,12.46310043334961
41.8656005859375,12.469099998474121
41.851200103759766,12.482000350952148
41.85609817504883,12.473400115966797
41.864200592041016,12.469599723815918
41.86690139770508,12.464599609375
41.854000091552734,12.48639965057373
41.865699768066406,12.465399742126465
41.85599899291992,12.483499526977539
41.86539840698242,12.469099998474121
41.86280059814453,12.473899841308594
41.866600036621094,12.469200134277344
41.8672981262207,12.46310043334961
41.86750030517578,12.469300270080566
41.86309814453125,12.47089958190918
41.86539840698242,12.465299606323242
41.85219955444336,12.467499732971191
41.86370086669922,12.470399856567383
41.86320114135742,12.469400405883789
41.863800048828125,12.464500427246094
41.86320114135742,12.469400405883789
41.847999572753906,12.478400230407715
41.86920166015625,12.46310043334961
41.85369873046875,12.471599578857422
41.854801177978516,12.487299919128418
41.86399841308594,12.465200424194336
41.85609817504883,12.473400115966797
41.84830093383789,12.478400230407715
41.86830139160156,12.468299865722656
41.865699768066406,12.47070026397705
41.8557014465332,12.47189998626709
41.864200592041016,12.471500396728516
41.86750030517578,12.465299606323242
41.85260009765625,12.485600471496582
41.852901458740234,12.475600242614746
41.85599899291992,12.473600387573242
41.8567008972168,12.480899810791016
41.86389923095703,12.473699569702148
41.87220001220703,12.468899726867676
41.86289978027344,12.467900276184082
41.86520004272461,12.467700004577637
41.847999572753906,12.478400230407715
41.85350036621094,12.486599922180176
41.8661003112793,12.468899726867676
41.86539840698242,12.465299606323242
41.8672981262207,12.46310043334961
41.85599899291992,12.483200073242188
41.86159896850586,12.467700004577637
41.8656005859375,12.467499732971191
41.8656005859375,12.467499732971191
41.870601654052734,12.468299865722656
41.861900329589844,12.467399597167969
41.86439895629883,12.470100402832031
41.85490036010742,12.48740005493164
41.86119842529297,12.46679973602295
41.862998962402344,12.46679973602295
41.863800048828125,12.473299980163574
41.85609817504883,12.473400115966797
41.85369873046875,12.471599578857422
41.86629867553711,12.464599609375
41.86410140991211,12.474900245666504
41.862300872802734,12.467300415039062
41.86759948730469,12.462900161743164
41.86399841308594,12.468099594116211
41.865699768066406,12.465399742126465
41.862998962402344,12.46679973602295
41.8661003112793,12.465700149536133
41.85609817504883,12.473400115966797
41.8661003112793,12.466899871826172
41.85609817504883,12.473400115966797
41.86750030517578,12.469300270080566
41.86640167236328,12.469400405883789
41.85150146484375,12.468500137329102
41.85449981689453,12.484700202941895
41.86240005493164,12.463600158691406
41.85449981689453,12.480899810791016
41.869300842285156,12.463000297546387
41.86909866333008,12.4621000289917
41.85340118408203,12.472599983215332
41.86399841308594,12.465399742126465
41.87160110473633,12.46619987487793
41.86429977416992,12.468199729919434
41.85609817504883,12.473400115966797
41.85609817504883,12.479499816894531
41.853599548339844,12.474599838256836
41.85490036010742,12.48740005493164
41.85300064086914,12.47189998626709
41.8650016784668,12.46720027923584
41.86750030517578,12.46500015258789
41.85609817504883,12.473400115966797
41.8473014831543,12.476400375366211
41.84809875488281,12.478799819946289
41.86830139160156,12.468400001525879
41.84809875488281,12.478799819946289
41.862098693847656,12.467499732971191
41.854400634765625,12.484800338745117
41.85559844970703,12.485099792480469
41.85430145263672,12.479399681091309
41.86220169067383,12.468999862670898
41.849098205566406,12.477100372314453
41.848899841308594,12.476799964904785
41.85559844970703,12.485099792480469
41.85609817504883,12.473400115966797
41.85599899291992,12.483200073242188
41.849998474121094,12.477800369262695
41.86920166015625,12.462900161743164
41.85609817504883,12.473400115966797
41.870601654052734,12.463399887084961
41.86579895019531,12.473099708557129
41.854400634765625,12.484800338745117
41.86240005493164,12.472299575805664
41.8650016784668,12.461999893188477
41.86650085449219,12.464900016784668
41.871498107910156,12.467399597167969
41.86249923706055,12.473799705505371
41.86389923095703,12.464699745178223
41.86520004272461,12.467700004577637
41.849098205566406,12.477100372314453
41.849998474121094,12.477800369262695
41.86410140991211,12.464500427246094
41.866798400878906,12.467000007629395
41.86520004272461,12.46969985961914
41.85609817504883,12.473400115966797
41.86399841308594,12.467399597167969
41.86389923095703,12.473299980163574
41.85449981689453,12.484700202941895
41.85340118408203,12.476300239562988
41.8651008605957,12.472299575805664
41.86520004272461,12.46969985961914
41.86750030517578,12.46500015258789
41.87160110473633,12.467300415039062
41.8557014465332,12.47189998626709
41.86470031738281,12.472200393676758
41.857200622558594,12.477499961853027
41.85369873046875,12.471599578857422
41.86360168457031,12.468899726867676
41.86830139160156,12.468299865722656
41.86320114135742,12.471400260925293
41.86470031738281,12.465900421142578
41.854000091552734,12.478300094604492
41.85150146484375,12.468500137329102
41.871700286865234,12.467900276184082
41.86470031738281,12.472200393676758
41.86470031738281,12.472200393676758
41.86579895019531,12.47070026397705
41.862098693847656,12.468700408935547
41.865501403808594,12.467499732971191
41.871498107910156,12.467399597167969
41.863800048828125,12.473299980163574
41.854400634765625,12.484800338745117
41.86909866333008,12.467000007629395
41.865299224853516,12.471599578857422
41.86920166015625,12.462900161743164
41.849998474121094,12.477999687194824
41.86579895019531,12.47070026397705
41.862998962402344,12.468700408935547
41.85219955444336,12.471599578857422
41.86600112915039,12.471599578857422
41.86040115356445,12.478500366210938
41.86629867553711,12.46679973602295
41.86579895019531,12.47070026397705
41.86920166015625,12.462900161743164
41.854698181152344,12.480400085449219
41.8661003112793,12.468899726867676
41.870601654052734,12.463399887084961
41.86470031738281,12.464699745178223
41.86520004272461,12.469499588012695
41.865299224853516,12.469799995422363
41.86750030517578,12.46560001373291
41.851200103759766,12.484700202941895
41.85770034790039,12.481900215148926
41.862098693847656,12.468700408935547
41.854698181152344,12.484100341796875
41.85139846801758,12.485099792480469
41.85490036010742,12.472700119018555
41.86980056762695,12.461400032043457
41.84939956665039,12.478099822998047
41.86309814453125,12.472000122070312
41.86130142211914,12.470399856567383
41.85260009765625,12.485600471496582
41.89550018310547,12.4822998046875
41.863861083984375,12.46735954284668
41.865699768066406,12.465399742126465
41.851898193359375,12.484700202941895
41.862998962402344,12.46679973602295
41.8650016784668,12.462200164794922
41.86328125,12.471549987792969
41.8538932800293,12.47301197052002
41.851158142089844,12.484640121459961
41.8635368347168,12.464461326599121
41.867530822753906,12.46504020690918
41.849300384521484,12.47819995880127
41.861080169677734,12.466930389404297
41.86336135864258,12.464400291442871
41.86643981933594,12.4697904586792
41.868900299072266,12.468119621276855
41.87091827392578,12.463170051574707
41.86423110961914,12.464599609375
41.86494827270508,12.464940071105957
41.86635971069336,12.466899871826172
41.86906814575195,12.462109565734863
41.85470962524414,12.473150253295898
41.853790283203125,12.47500991821289
41.86920166015625,12.462900161743164
41.874298095703125,12.480999946594238
41.86370086669922,12.483400344848633
41.86349868774414,12.492600440979004
41.86040115356445,12.48550033569336
41.86589813232422,12.485199928283691
41.8572998046875,12.491100311279297
41.86330032348633,12.48449993133545
41.86650085449219,12.490300178527832
41.864200592041016,12.500300407409668
41.860599517822266,12.499699592590332
41.8734016418457,12.47760009765625
41.8734016418457,12.47760009765625
41.8734016418457,12.47760009765625
41.860198974609375,12.494199752807617
41.86949920654297,12.484399795532227
41.865501403808594,12.484399795532227
41.85710144042969,12.486000061035156
41.857601165771484,12.485199928283691
41.85530090332031,12.48960018157959
41.86940002441406,12.491900444030762
41.87080001831055,12.484600067138672
41.85820007324219,12.483799934387207
41.86750030517578,12.491999626159668
41.862098693847656,12.485400199890137
41.86579895019531,12.490300178527832
41.86240005493164,12.485899925231934
41.86589813232422,12.494600296020508
41.86750030517578,12.485199928283691
41.86750030517578,12.485199928283691
41.86750030517578,12.485199928283691
41.8650016784668,12.478500366210938
41.858299255371094,12.483799934387207
41.87419891357422,12.484700202941895
41.868099212646484,12.491499900817871
41.860198974609375,12.499099731445312
41.86750030517578,12.485199928283691
41.86750030517578,12.485199928283691
41.85559844970703,12.489299774169922
41.87220001220703,12.47439956665039
41.868099212646484,12.490400314331055
41.86800003051758,12.492199897766113
41.86589813232422,12.485199928283691
41.868499755859375,12.491000175476074
41.865501403808594,12.486000061035156
41.870601654052734,12.478300094604492
41.86600112915039,12.485400199890137
41.864200592041016,12.485099792480469
41.87070083618164,12.477299690246582
41.864898681640625,12.496600151062012
41.86389923095703,12.487299919128418
41.861698150634766,12.486300468444824
41.8572998046875,12.490400314331055
41.8661994934082,12.49269962310791
41.856998443603516,12.490300178527832
41.863399505615234,12.492500305175781
41.86800003051758,12.493800163269043
41.871498107910156,12.479100227355957
41.86249923706055,12.486499786376953
41.85530090332031,12.491100311279297
41.863800048828125,12.496999740600586
41.861000061035156,12.499199867248535
41.85951232910156,12.501730918884277
41.86909866333008,12.493200302124023
41.860599517822266,12.48900032043457
41.87179946899414,12.482600212097168
41.857601165771484,12.485199928283691
41.857601165771484,12.485199928283691
41.86899948120117,12.49370002746582
41.86579895019531,12.4891996383667
41.86790084838867,12.485699653625488
41.8745002746582,12.47920036315918
41.86330032348633,12.48449993133545
41.85599899291992,12.491999626159668
41.862701416015625,12.500499725341797
41.8739013671875,12.480199813842773
41.86940002441406,12.491900444030762
41.865699768066406,12.491600036621094
41.872398376464844,12.47659969329834
41.8651008605957,12.494999885559082
41.86949920654297,12.484399795532227
41.865501403808594,12.485899925231934
41.87379837036133,12.481300354003906
41.86589813232422,12.499300003051758
41.86949920654297,12.479700088500977
41.86330032348633,12.48449993133545
41.872398376464844,12.476300239562988
41.8572998046875,12.491100311279297
41.873199462890625,12.482199668884277
41.865699768066406,12.49839973449707
41.87099838256836,12.482399940490723
41.87089920043945,12.484800338745117
41.868499755859375,12.49370002746582
41.86629867553711,12.4931001663208
41.864200592041016,12.500300407409668
41.864200592041016,12.500300407409668
41.86759948730469,12.485799789428711
41.8651008605957,12.495100021362305
41.86629867553711,12.486000061035156
41.85710144042969,12.486000061035156
41.864601135253906,12.478699684143066
41.86840057373047,12.486499786376953
41.846900939941406,12.593000411987305
41.84880065917969,12.590299606323242
41.86479949951172,12.554900169372559
41.852699279785156,12.567899703979492
41.86479949951172,12.55210018157959
41.857200622558594,12.565799713134766
41.857398986816406,12.56089973449707
41.8572998046875,12.583000183105469
41.862701416015625,12.571399688720703
41.86389923095703,12.553500175476074
41.865501403808594,12.550999641418457
41.860801696777344,12.561100006103516
41.86320114135742,12.558300018310547
41.853599548339844,12.592300415039062
41.86309814453125,12.546899795532227
41.859901428222656,12.559599876403809
41.851898193359375,12.563199996948242
41.85309982299805,12.558899879455566
41.859500885009766,12.564900398254395
41.860599517822266,12.553500175476074
41.85419845581055,12.563199996948242
41.86360168457031,12.553400039672852
41.85369873046875,12.587900161743164
41.8661003112793,12.54580020904541
41.85499954223633,12.566699981689453
41.86069869995117,12.570500373840332
41.8484992980957,12.587900161743164
41.865299224853516,12.552300453186035
41.857398986816406,12.561400413513184
41.857398986816406,12.569700241088867
41.85279846191406,12.568499565124512
41.854801177978516,12.567500114440918
41.8583984375,12.571100234985352
41.85900115966797,12.574700355529785
41.86360168457031,12.553400039672852
41.861698150634766,12.572600364685059
41.857398986816406,12.561400413513184
41.86240005493164,12.545999526977539
41.853599548339844,12.592300415039062
41.86330032348633,12.545299530029297
41.86130142211914,12.550000190734863
41.862300872802734,12.55620002746582
41.866798400878906,12.550200462341309
41.861000061035156,12.570599555969238
41.86040115356445,12.561200141906738
41.8661003112793,12.552300453186035
41.856300354003906,12.554900169372559
41.86220169067383,12.546500205993652
41.85409927368164,12.562999725341797
41.86360168457031,12.553400039672852
41.86220169067383,12.56659984588623
41.86360168457031,12.553199768066406
41.864498138427734,12.553600311279297
41.858699798583984,12.57229995727539
41.857200622558594,12.565799713134766
41.86119842529297,12.568300247192383
41.84920120239258,12.590399742126465
41.861698150634766,12.571100234985352
41.86159896850586,12.554400444030762
41.85369873046875,12.587599754333496
41.86249923706055,12.560500144958496
41.84920120239258,12.57800006866455
41.857200622558594,12.593400001525879
41.8671989440918,12.546600341796875
41.865299224853516,12.5516996383667
41.858001708984375,12.581199645996094
41.861900329589844,12.552900314331055
41.86220169067383,12.568300247192383
41.86370086669922,12.553799629211426
41.855499267578125,12.566200256347656
41.86072540283203,12.559990882873535
41.85459899902344,12.56089973449707
41.862098693847656,12.54740047454834
41.86360168457031,12.560500144958496
41.862300872802734,12.56659984588623
41.86040115356445,12.561100006103516
41.8572998046875,12.5826997756958
41.86360168457031,12.553400039672852
41.86050033569336,12.571499824523926
41.8567008972168,12.567899703979492
41.86320114135742,12.558199882507324
41.86140060424805,12.567299842834473
41.86130142211914,12.572500228881836
41.8578987121582,12.551400184631348
41.864498138427734,12.553600311279297
41.85459899902344,12.564299583435059
41.85329818725586,12.56470012664795
41.854801177978516,12.563300132751465
41.85490036010742,12.587200164794922
41.86439895629883,12.55519962310791
41.86360168457031,12.553400039672852
41.86149978637695,12.553299903869629
41.85319900512695,12.581399917602539
41.86790084838867,12.548199653625488
41.8572998046875,12.561100006103516
41.8572998046875,12.566100120544434
41.8583984375,12.559100151062012
41.852500915527344,12.559700012207031
41.85089874267578,12.593700408935547
41.85419845581055,12.559599876403809
41.859100341796875,12.580499649047852
41.848899841308594,12.590200424194336
41.85089874267578,12.593199729919434
41.857601165771484,12.566499710083008
41.857398986816406,12.561400413513184
41.84880065917969,12.590100288391113
41.85089874267578,12.593199729919434
41.857601165771484,12.5649995803833
41.851600646972656,12.5625
41.85110092163086,12.594200134277344
41.848899841308594,12.590100288391113
41.860599517822266,12.549400329589844
41.85900115966797,12.558099746704102
41.8484992980957,12.587900161743164
41.84939956665039,12.578900337219238
41.853599548339844,12.583100318908691
41.85530090332031,12.564299583435059
41.857398986816406,12.561400413513184
41.86140060424805,12.567299842834473
41.85810089111328,12.558699607849121
41.86149978637695,12.567299842834473
41.855899810791016,12.562100410461426
41.8572998046875,12.593000411987305
41.8650016784668,12.555000305175781
41.85649871826172,12.562299728393555
41.861698150634766,12.562600135803223
41.86220169067383,12.566699981689453
41.86360168457031,12.553400039672852
41.864898681640625,12.553099632263184
41.859100341796875,12.5600004196167
41.855899810791016,12.56719970703125
41.85430145263672,12.59060001373291
41.85900115966797,12.574700355529785
41.861000061035156,12.568499565124512
41.86360168457031,12.571900367736816
41.86180114746094,12.55739974975586
41.85559844970703,12.565299987792969
41.855201721191406,12.5649995803833
41.85369873046875,12.565099716186523
41.859100341796875,12.577899932861328
41.860198974609375,12.553299903869629
41.862098693847656,12.545999526977539
41.855098724365234,12.564200401306152
41.852699279785156,12.560799598693848
41.854400634765625,12.567000389099121
41.855499267578125,12.567700386047363
41.86009979248047,12.560099601745605
41.85530090332031,12.565699577331543
41.86240005493164,12.567899703979492
41.86220169067383,12.56659984588623
41.86399841308594,12.556300163269043
41.862998962402344,12.546899795532227
41.85559844970703,12.565500259399414
41.857398986816406,12.561400413513184
41.85900115966797,12.56149959564209
41.856201171875,12.562999725341797
41.85390090942383,12.558699607849121
41.85020065307617,12.591500282287598
41.85850143432617,12.562000274658203
41.85419845581055,12.567500114440918
41.85459899902344,12.565199851989746
41.85919952392578,12.55840015411377
41.85340118408203,12.558799743652344
41.859500885009766,12.557999610900879
41.8583984375,12.572999954223633
41.86259841918945,12.561800003051758
41.85599899291992,12.569999694824219
41.860198974609375,12.553299903869629
41.8656005859375,12.552800178527832
41.86009979248047,12.56190013885498
41.862998962402344,12.562100410461426
41.85300064086914,12.590100288391113
41.862300872802734,12.570199966430664
41.86140060424805,12.550100326538086
41.865299224853516,12.546799659729004
41.86130142211914,12.55109977722168
41.856300354003906,12.593600273132324
41.8577995300293,12.565799713134766
41.84709930419922,12.593199729919434
41.85919952392578,12.560700416564941
41.86289978027344,12.563699722290039
41.85689926147461,12.561599731445312
41.85879898071289,12.561400413513184
41.86220169067383,12.56659984588623
41.86130142211914,12.559800148010254
41.8583984375,12.560099601745605
41.862998962402344,12.547699928283691
41.862998962402344,12.547699928283691
41.85929870605469,12.560500144958496
41.86140060424805,12.567299842834473
41.860198974609375,12.55720043182373
41.864498138427734,12.553600311279297
41.85960006713867,12.577199935913086
41.84920120239258,12.578100204467773
41.85850143432617,12.57229995727539
41.86119842529297,12.550000190734863
41.86140060424805,12.568400382995605
41.854801177978516,12.567500114440918
41.86159896850586,12.554400444030762
41.864498138427734,12.553600311279297
41.852500915527344,12.564000129699707
41.85200119018555,12.562700271606445
41.859901428222656,12.564399719238281
41.860198974609375,12.553299903869629
41.856998443603516,12.583200454711914
41.855201721191406,12.568499565124512
41.85540008544922,12.56470012664795
41.86090087890625,12.557700157165527
41.85020065307617,12.56659984588623
41.86479949951172,12.54580020904541
41.85419845581055,12.567500114440918
41.8661003112793,12.551400184631348
41.857601165771484,12.563199996948242
41.860198974609375,12.553299903869629
41.866798400878906,12.550200462341309
41.855098724365234,12.561100006103516
41.86140060424805,12.568699836730957
41.86330032348633,12.558300018310547
41.853599548339844,12.592300415039062
41.85309982299805,12.564599990844727
41.86470031738281,12.569700241088867
41.86240005493164,12.561800003051758
41.859901428222656,12.559599876403809
41.858299255371094,12.5516996383667
41.85559844970703,12.563300132751465
41.85279846191406,12.59060001373291
41.85369873046875,12.565099716186523
41.86220169067383,12.569600105285645
41.85810089111328,12.561200141906738
41.86130142211914,12.559800148010254
41.86750030517578,12.548500061035156
41.85960006713867,12.572600364685059
41.855899810791016,12.586799621582031
41.862300872802734,12.547499656677246
41.859100341796875,12.563300132751465
41.85490036010742,12.587200164794922
41.85580062866211,12.552800178527832
41.86240005493164,12.570199966430664
41.8650016784668,12.551300048828125
41.86349868774414,12.551799774169922
41.85639953613281,12.568300247192383
41.85559844970703,12.583700180053711
41.85820007324219,12.557000160217285
41.851600646972656,12.564800262451172
41.86360168457031,12.553400039672852
41.852298736572266,12.563599586486816
41.86159896850586,12.559100151062012
41.85540008544922,12.583600044250488
41.8588981628418,12.555000305175781
41.856998443603516,12.569600105285645
41.86399841308594,12.553099632263184
41.859500885009766,12.564900398254395
41.857398986816406,12.561400413513184
41.862300872802734,12.547499656677246
41.85279846191406,12.59060001373291
41.8583984375,12.573399543762207
41.85599899291992,12.568699836730957
41.85499954223633,12.566399574279785
41.85919952392578,12.574799537658691
41.85499954223633,12.565899848937988
41.8557014465332,12.567099571228027
41.852699279785156,12.56089973449707
41.855098724365234,12.561100006103516
41.852901458740234,12.566499710083008
41.857398986816406,12.565400123596191
41.86069869995117,12.576399803161621
41.85879898071289,12.573100090026855
41.852901458740234,12.56089973449707
41.86240005493164,12.553400039672852
41.851600646972656,12.5625
41.864498138427734,12.553600311279297
41.85110092163086,12.594200134277344
41.86709976196289,12.547100067138672
41.85660171508789,12.566399574279785
41.857398986816406,12.561400413513184
41.852699279785156,12.56089973449707
41.85710144042969,12.550600051879883
41.85860061645508,12.551899909973145
41.855499267578125,12.565299987792969
41.85919952392578,12.560799598693848
41.860198974609375,12.553299903869629
41.85879898071289,12.573100090026855
41.862998962402344,12.546899795532227
41.863399505615234,12.561200141906738
41.8557014465332,12.55270004272461
41.85960006713867,12.570799827575684
41.85689926147461,12.566499710083008
41.86149978637695,12.553299903869629
41.860599517822266,12.560999870300293
41.855899810791016,12.59689998626709
41.858699798583984,12.572500228881836
41.86140060424805,12.568400382995605
41.859901428222656,12.559599876403809
41.86360168457031,12.553400039672852
41.862300872802734,12.54740047454834
41.86009979248047,12.563599586486816
41.86000061035156,12.563599586486816
41.85580062866211,12.568099975585938
41.861698150634766,12.552200317382812
41.8572998046875,12.566200256347656
41.85409927368164,12.59220027923584
41.8577995300293,12.56410026550293
41.85219955444336,12.560799598693848
41.85329818725586,12.585800170898438
41.864498138427734,12.553600311279297
41.854801177978516,12.559000015258789
41.859798431396484,12.564399719238281
41.8557014465332,12.565199851989746
41.859798431396484,12.556699752807617
41.8494987487793,12.591699600219727
41.85960006713867,12.572999954223633
41.864498138427734,12.553600311279297
41.86479949951172,12.55210018157959
41.851600646972656,12.594200134277344
41.86000061035156,12.560099601745605
41.862998962402344,12.546899795532227
41.862300872802734,12.54740047454834
41.859901428222656,12.559599876403809
41.864498138427734,12.553600311279297
41.860198974609375,12.553299903869629
41.86399841308594,12.553099632263184
41.861900329589844,12.553500175476074
41.857398986816406,12.561400413513184
41.85139846801758,12.565500259399414
41.85409927368164,12.59119987487793
41.86149978637695,12.567299842834473
41.86320114135742,12.54990005493164
41.85900115966797,12.558099746704102
41.85060119628906,12.588700294494629
41.86130142211914,12.568699836730957
41.863800048828125,12.558300018310547
41.860599517822266,12.555100440979004
41.864498138427734,12.553600311279297
41.859100341796875,12.577899932861328
41.85599899291992,12.568699836730957
41.86199951171875,12.54990005493164
41.86399841308594,12.556300163269043
41.862300872802734,12.571000099182129
41.857200622558594,12.55150032043457
41.8583984375,12.572199821472168
41.862300872802734,12.547499656677246
41.850101470947266,12.5871000289917
41.86539840698242,12.547699928283691
41.85850143432617,12.573399543762207
41.86399841308594,12.543700218200684
41.86360168457031,12.571900367736816
41.857398986816406,12.561400413513184
41.85319900512695,12.566800117492676
41.85860061645508,12.571000099182129
41.85960006713867,12.572600364685059
41.85580062866211,12.570199966430664
41.86709976196289,12.547100067138672
